,Unnamed: 0,scaled_input_default,scaled_input_account_check_status,scaled_input_duration_in_month,scaled_input_credit_history,scaled_input_purpose,scaled_input_credit_amount,scaled_input_savings,scaled_input_present_emp_since,scaled_input_installment_as_income_perc,scaled_input_personal_status_sex,scaled_input_other_debtors,scaled_input_present_res_since,scaled_input_property,scaled_input_age,scaled_input_other_installment_plans,scaled_input_housing,scaled_input_credits_this_bank,scaled_input_job,scaled_input_people_under_maintenance,scaled_input_telephone,scaled_input_foreign_worker,origin_input_default,origin_input_account_check_status,origin_input_duration_in_month,origin_input_credit_history,origin_input_purpose,origin_input_credit_amount,origin_input_savings,origin_input_present_emp_since,origin_input_installment_as_income_perc,origin_input_personal_status_sex,origin_input_other_debtors,origin_input_present_res_since,origin_input_property,origin_input_age,origin_input_other_installment_plans,origin_input_housing,origin_input_credits_this_bank,origin_input_job,origin_input_people_under_maintenance,origin_input_telephone,origin_input_foreign_worker,scaled_cf_account_check_status,scaled_cf_duration_in_month,scaled_cf_credit_history,scaled_cf_purpose,scaled_cf_credit_amount,scaled_cf_savings,scaled_cf_present_emp_since,scaled_cf_installment_as_income_perc,scaled_cf_personal_status_sex,scaled_cf_other_debtors,scaled_cf_present_res_since,scaled_cf_property,scaled_cf_age,scaled_cf_other_installment_plans,scaled_cf_housing,scaled_cf_credits_this_bank,scaled_cf_job,scaled_cf_people_under_maintenance,scaled_cf_telephone,scaled_cf_foreign_worker,scaled_cf_default,origin_cf_account_check_status,origin_cf_duration_in_month,origin_cf_credit_history,origin_cf_purpose,origin_cf_credit_amount,origin_cf_savings,origin_cf_present_emp_since,origin_cf_installment_as_income_perc,origin_cf_personal_status_sex,origin_cf_other_debtors,origin_cf_present_res_since,origin_cf_property,origin_cf_age,origin_cf_other_installment_plans,origin_cf_housing,origin_cf_credits_this_bank,origin_cf_job,origin_cf_people_under_maintenance,origin_cf_telephone,origin_cf_foreign_worker,origin_cf_default,running_time,Found,ground_truth,prediction
13,0,Y,0 <= ... < 200 DM,0.4705882352941176,existing credits paid back duly till now,car (new),0.7740728513260702,... < 100 DM,.. >= 7 years,1.0,male : single,none,0.3333333333333333,unknown / no property,0.6785714285714286,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,Y,0 <= ... < 200 DM,36.0,existing credits paid back duly till now,car (new),14318.0,... < 100 DM,.. >= 7 years,4.0,male : single,none,2.0,unknown / no property,57.0,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,0 <= ... < 200 DM,0.4705882352941176,existing credits paid back duly till now,car (new),0.7740728513260702,100 <= ... < 500 DM,.. >= 7 years,1.0,male : single,none,0.3333333333333333,unknown / no property,0.39597914,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,N,0 <= ... < 200 DM,36.0,existing credits paid back duly till now,car (new),14318.0,100 <= ... < 500 DM,.. >= 7 years,4.0,male : single,none,2.0,unknown / no property,41.17483184,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,N,0.1277737617492675,Y,Y,Y
13,0,Y,0 <= ... < 200 DM,0.4705882352941176,existing credits paid back duly till now,car (new),0.7740728513260702,... < 100 DM,.. >= 7 years,1.0,male : single,none,0.3333333333333333,unknown / no property,0.6785714285714286,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,Y,0 <= ... < 200 DM,36.0,existing credits paid back duly till now,car (new),14318.0,... < 100 DM,.. >= 7 years,4.0,male : single,none,2.0,unknown / no property,57.0,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,no checking account,0.4705882352941176,existing credits paid back duly till now,car (new),0.7740728513260702,... < 100 DM,.. >= 7 years,1.0,male : single,none,0.3333333333333333,unknown / no property,0.6785714285714286,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,N,no checking account,36.0,existing credits paid back duly till now,car (new),14318.0,... < 100 DM,.. >= 7 years,4.0,male : single,none,2.0,unknown / no property,57.0,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,N,0.1291069984436035,Y,Y,Y
13,0,Y,0 <= ... < 200 DM,0.4705882352941176,existing credits paid back duly till now,car (new),0.7740728513260702,... < 100 DM,.. >= 7 years,1.0,male : single,none,0.3333333333333333,unknown / no property,0.6785714285714286,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,Y,0 <= ... < 200 DM,36.0,existing credits paid back duly till now,car (new),14318.0,... < 100 DM,.. >= 7 years,4.0,male : single,none,2.0,unknown / no property,57.0,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,0 <= ... < 200 DM,0.4705882352941176,existing credits paid back duly till now,car (new),0.7740728513260702,100 <= ... < 500 DM,.. >= 7 years,1.0,male : single,none,0.3333333333333333,unknown / no property,0.6785714285714286,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,N,0 <= ... < 200 DM,36.0,existing credits paid back duly till now,car (new),14318.0,100 <= ... < 500 DM,.. >= 7 years,4.0,male : single,none,2.0,unknown / no property,57.0,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,N,0.1366701126098632,Y,Y,Y
14,0,N,< 0 DM,0.0735294117647058,critical account/ other credits existing (not at this bank),education,0.057114559260482,100 <= ... < 500 DM,.. >= 7 years,0.6666666666666667,male : single,guarantor,1.0,real estate,0.5178571428571428,none,own,2,skilled employee / official,2,none,no,N,< 0 DM,9.0,critical account/ other credits existing (not at this bank),education,1288.0,100 <= ... < 500 DM,.. >= 7 years,3.0,male : single,guarantor,4.0,real estate,47.99999999999999,none,own,2,skilled employee / official,2,none,no,< 0 DM,0.0735294117647058,critical account/ other credits existing (not at this bank),education,0.948498857,100 <= ... < 500 DM,.. >= 7 years,0.6666666666666667,male : single,guarantor,1.0,real estate,0.5178571428571428,none,own,2,skilled employee / official,2,none,no,Y,< 0 DM,9.0,critical account/ other credits existing (not at this bank),education,17488.018227118002,100 <= ... < 500 DM,.. >= 7 years,3.0,male : single,guarantor,4.0,real estate,47.99999999999999,none,own,2,skilled employee / official,2,none,no,Y,0.1303160190582275,Y,N,N
14,0,N,< 0 DM,0.0735294117647058,critical account/ other credits existing (not at this bank),education,0.057114559260482,100 <= ... < 500 DM,.. >= 7 years,0.6666666666666667,male : single,guarantor,1.0,real estate,0.5178571428571428,none,own,2,skilled employee / official,2,none,no,N,< 0 DM,9.0,critical account/ other credits existing (not at this bank),education,1288.0,100 <= ... < 500 DM,.. >= 7 years,3.0,male : single,guarantor,4.0,real estate,47.99999999999999,none,own,2,skilled employee / official,2,none,no,< 0 DM,0.0735294117647058,critical account/ other credits existing (not at this bank),education,0.226322166,100 <= ... < 500 DM,.. >= 7 years,0.6666666666666667,male : single,guarantor,1.0,real estate,0.5178571428571428,none,own,2,skilled employee / official,2,none,yes,Y,< 0 DM,9.0,critical account/ other credits existing (not at this bank),education,4363.179044883999,100 <= ... < 500 DM,.. >= 7 years,3.0,male : single,guarantor,4.0,real estate,47.99999999999999,none,own,2,skilled employee / official,2,none,yes,Y,0.1541218757629394,Y,N,N
14,0,N,< 0 DM,0.0735294117647058,critical account/ other credits existing (not at this bank),education,0.057114559260482,100 <= ... < 500 DM,.. >= 7 years,0.6666666666666667,male : single,guarantor,1.0,real estate,0.5178571428571428,none,own,2,skilled employee / official,2,none,no,N,< 0 DM,9.0,critical account/ other credits existing (not at this bank),education,1288.0,100 <= ... < 500 DM,.. >= 7 years,3.0,male : single,guarantor,4.0,real estate,47.99999999999999,none,own,2,skilled employee / official,2,none,no,< 0 DM,0.0735294117647058,critical account/ other credits existing (not at this bank),education,0.057114559260482,100 <= ... < 500 DM,.. >= 7 years,0.6666666666666667,male : single,guarantor,1.0,real estate,0.5178571428571428,stores,own,2,skilled employee / official,1,none,no,Y,< 0 DM,9.0,critical account/ other credits existing (not at this bank),education,1288.0,100 <= ... < 500 DM,.. >= 7 years,3.0,male : single,guarantor,4.0,real estate,47.99999999999999,stores,own,2,skilled employee / official,1,none,no,Y,0.1307291984558105,Y,N,N
14,0,N,< 0 DM,0.0735294117647058,critical account/ other credits existing (not at this bank),education,0.057114559260482,100 <= ... < 500 DM,.. >= 7 years,0.6666666666666667,male : single,guarantor,1.0,real estate,0.5178571428571428,none,own,2,skilled employee / official,2,none,no,N,< 0 DM,9.0,critical account/ other credits existing (not at this bank),education,1288.0,100 <= ... < 500 DM,.. >= 7 years,3.0,male : single,guarantor,4.0,real estate,47.99999999999999,none,own,2,skilled employee / official,2,none,no,< 0 DM,0.9643702,critical account/ other credits existing (not at this bank),education,0.057114559260482,100 <= ... < 500 DM,.. >= 7 years,0.6666666666666667,male : single,none,1.0,real estate,0.5178571428571428,none,own,2,skilled employee / official,2,none,no,Y,< 0 DM,69.5771736,critical account/ other credits existing (not at this bank),education,1288.0,100 <= ... < 500 DM,.. >= 7 years,3.0,male : single,none,4.0,real estate,47.99999999999999,none,own,2,skilled employee / official,2,none,no,Y,0.130969762802124,Y,N,N
14,0,N,< 0 DM,0.0735294117647058,critical account/ other credits existing (not at this bank),education,0.057114559260482,100 <= ... < 500 DM,.. >= 7 years,0.6666666666666667,male : single,guarantor,1.0,real estate,0.5178571428571428,none,own,2,skilled employee / official,2,none,no,N,< 0 DM,9.0,critical account/ other credits existing (not at this bank),education,1288.0,100 <= ... < 500 DM,.. >= 7 years,3.0,male : single,guarantor,4.0,real estate,47.99999999999999,none,own,2,skilled employee / official,2,none,no,< 0 DM,0.0735294117647058,critical account/ other credits existing (not at this bank),education,0.057114559260482,100 <= ... < 500 DM,.. >= 7 years,0.6666666666666667,male : single,guarantor,1.0,if not A121 : building society savings agreement/ life insurance,0.5178571428571428,none,own,2,skilled employee / official,2,none,no,Y,< 0 DM,9.0,critical account/ other credits existing (not at this bank),education,1288.0,100 <= ... < 500 DM,.. >= 7 years,3.0,male : single,guarantor,4.0,if not A121 : building society savings agreement/ life insurance,47.99999999999999,none,own,2,skilled employee / official,2,none,no,Y,0.1369709968566894,Y,N,N
15,0,N,no checking account,0.2941176470588235,existing credits paid back duly till now,car (new),0.0701551667216903,.. >= 1000 DM ,4 <= ... < 7 years,1.0,female : divorced/separated/married,none,0.6666666666666667,"if not A121/A122 : car or other, not in attribute 6",0.2678571428571428,none,own,1,skilled employee / official,2,"yes, registered under the customers name ",yes,N,no checking account,24.0,existing credits paid back duly till now,car (new),1525.0,.. >= 1000 DM ,4 <= ... < 7 years,4.0,female : divorced/separated/married,none,3.0,"if not A121/A122 : car or other, not in attribute 6",34.0,none,own,1,skilled employee / official,2,"yes, registered under the customers name ",yes,>= 200 DM / salary assignments for at least 1 year,0.2941176470588235,existing credits paid back duly till now,car (new),0.0701551667216903,.. >= 1000 DM ,4 <= ... < 7 years,1.0,female : divorced/separated/married,none,0.6666666666666667,"if not A121/A122 : car or other, not in attribute 6",0.2678571428571428,none,own,1,skilled employee / official,2,"yes, registered under the customers name ",yes,Y,>= 200 DM / salary assignments for at least 1 year,24.0,existing credits paid back duly till now,car (new),1525.0,.. >= 1000 DM ,4 <= ... < 7 years,4.0,female : divorced/separated/married,none,3.0,"if not A121/A122 : car or other, not in attribute 6",34.0,none,own,1,skilled employee / official,2,"yes, registered under the customers name ",yes,Y,0.1273279190063476,Y,N,N
15,0,N,no checking account,0.2941176470588235,existing credits paid back duly till now,car (new),0.0701551667216903,.. >= 1000 DM ,4 <= ... < 7 years,1.0,female : divorced/separated/married,none,0.6666666666666667,"if not A121/A122 : car or other, not in attribute 6",0.2678571428571428,none,own,1,skilled employee / official,2,"yes, registered under the customers name ",yes,N,no checking account,24.0,existing credits paid back duly till now,car (new),1525.0,.. >= 1000 DM ,4 <= ... < 7 years,4.0,female : divorced/separated/married,none,3.0,"if not A121/A122 : car or other, not in attribute 6",34.0,none,own,1,skilled employee / official,2,"yes, registered under the customers name ",yes,0 <= ... < 200 DM,0.2941176470588235,existing credits paid back duly till now,car (new),0.0701551667216903,.. >= 1000 DM ,4 <= ... < 7 years,1.0,female : divorced/separated/married,none,0.6666666666666667,"if not A121/A122 : car or other, not in attribute 6",0.2678571428571428,none,own,1,skilled employee / official,2,"yes, registered under the customers name ",yes,Y,0 <= ... < 200 DM,24.0,existing credits paid back duly till now,car (new),1525.0,.. >= 1000 DM ,4 <= ... < 7 years,4.0,female : divorced/separated/married,none,3.0,"if not A121/A122 : car or other, not in attribute 6",34.0,none,own,1,skilled employee / official,2,"yes, registered under the customers name ",yes,Y,0.1279108524322509,Y,N,N
15,0,N,no checking account,0.2941176470588235,existing credits paid back duly till now,car (new),0.0701551667216903,.. >= 1000 DM ,4 <= ... < 7 years,1.0,female : divorced/separated/married,none,0.6666666666666667,"if not A121/A122 : car or other, not in attribute 6",0.2678571428571428,none,own,1,skilled employee / official,2,"yes, registered under the customers name ",yes,N,no checking account,24.0,existing credits paid back duly till now,car (new),1525.0,.. >= 1000 DM ,4 <= ... < 7 years,4.0,female : divorced/separated/married,none,3.0,"if not A121/A122 : car or other, not in attribute 6",34.0,none,own,1,skilled employee / official,2,"yes, registered under the customers name ",yes,>= 200 DM / salary assignments for at least 1 year,0.2941176470588235,existing credits paid back duly till now,car (new),0.0701551667216903,.. >= 1000 DM ,4 <= ... < 7 years,1.0,female : divorced/separated/married,none,0.7,"if not A121/A122 : car or other, not in attribute 6",0.2678571428571428,none,own,1,skilled employee / official,2,"yes, registered under the customers name ",yes,Y,>= 200 DM / salary assignments for at least 1 year,24.0,existing credits paid back duly till now,car (new),1525.0,.. >= 1000 DM ,4 <= ... < 7 years,4.0,female : divorced/separated/married,none,3.1,"if not A121/A122 : car or other, not in attribute 6",34.0,none,own,1,skilled employee / official,2,"yes, registered under the customers name ",yes,Y,0.1392929553985595,Y,N,N
15,0,N,no checking account,0.2941176470588235,existing credits paid back duly till now,car (new),0.0701551667216903,.. >= 1000 DM ,4 <= ... < 7 years,1.0,female : divorced/separated/married,none,0.6666666666666667,"if not A121/A122 : car or other, not in attribute 6",0.2678571428571428,none,own,1,skilled employee / official,2,"yes, registered under the customers name ",yes,N,no checking account,24.0,existing credits paid back duly till now,car (new),1525.0,.. >= 1000 DM ,4 <= ... < 7 years,4.0,female : divorced/separated/married,none,3.0,"if not A121/A122 : car or other, not in attribute 6",34.0,none,own,1,skilled employee / official,2,"yes, registered under the customers name ",yes,0 <= ... < 200 DM,0.2941176470588235,existing credits paid back duly till now,car (new),0.0701551667216903,.. >= 1000 DM ,4 <= ... < 7 years,1.0,female : divorced/separated/married,none,0.6666666666666667,real estate,0.2678571428571428,none,own,1,skilled employee / official,2,"yes, registered under the customers name ",yes,Y,0 <= ... < 200 DM,24.0,existing credits paid back duly till now,car (new),1525.0,.. >= 1000 DM ,4 <= ... < 7 years,4.0,female : divorced/separated/married,none,3.0,real estate,34.0,none,own,1,skilled employee / official,2,"yes, registered under the customers name ",yes,Y,0.1284458637237548,Y,N,N
15,0,N,no checking account,0.2941176470588235,existing credits paid back duly till now,car (new),0.0701551667216903,.. >= 1000 DM ,4 <= ... < 7 years,1.0,female : divorced/separated/married,none,0.6666666666666667,"if not A121/A122 : car or other, not in attribute 6",0.2678571428571428,none,own,1,skilled employee / official,2,"yes, registered under the customers name ",yes,N,no checking account,24.0,existing credits paid back duly till now,car (new),1525.0,.. >= 1000 DM ,4 <= ... < 7 years,4.0,female : divorced/separated/married,none,3.0,"if not A121/A122 : car or other, not in attribute 6",34.0,none,own,1,skilled employee / official,2,"yes, registered under the customers name ",yes,0 <= ... < 200 DM,0.2941176470588235,existing credits paid back duly till now,car (new),0.0701551667216903,.. >= 1000 DM ,4 <= ... < 7 years,1.0,female : divorced/separated/married,none,0.5,"if not A121/A122 : car or other, not in attribute 6",0.2678571428571428,none,own,1,skilled employee / official,2,"yes, registered under the customers name ",yes,Y,0 <= ... < 200 DM,24.0,existing credits paid back duly till now,car (new),1525.0,.. >= 1000 DM ,4 <= ... < 7 years,4.0,female : divorced/separated/married,none,2.5,"if not A121/A122 : car or other, not in attribute 6",34.0,none,own,1,skilled employee / official,2,"yes, registered under the customers name ",yes,Y,0.1297788619995117,Y,N,N
16,0,Y,< 0 DM,0.2058823529411764,critical account/ other credits existing (not at this bank),radio/television,0.1031143391658413,... < 100 DM,1 <= ... < 4 years,1.0,female : divorced/separated/married,none,1.0,real estate,0.0892857142857143,none,rent,2,skilled employee / official,1,none,yes,Y,< 0 DM,18.0,critical account/ other credits existing (not at this bank),radio/television,2124.0,... < 100 DM,1 <= ... < 4 years,4.0,female : divorced/separated/married,none,4.0,real estate,24.0,none,rent,2,skilled employee / official,1,none,yes,< 0 DM,0.2058823529411764,critical account/ other credits existing (not at this bank),radio/television,0.1031143391658413,unknown/ no savings account,1 <= ... < 4 years,0.7,female : divorced/separated/married,none,1.0,real estate,0.0892857142857143,none,rent,2,skilled employee / official,1,none,yes,N,< 0 DM,18.0,critical account/ other credits existing (not at this bank),radio/television,2124.0,unknown/ no savings account,1 <= ... < 4 years,3.1,female : divorced/separated/married,none,4.0,real estate,24.0,none,rent,2,skilled employee / official,1,none,yes,N,0.1342217922210693,Y,Y,Y
16,0,Y,< 0 DM,0.2058823529411764,critical account/ other credits existing (not at this bank),radio/television,0.1031143391658413,... < 100 DM,1 <= ... < 4 years,1.0,female : divorced/separated/married,none,1.0,real estate,0.0892857142857143,none,rent,2,skilled employee / official,1,none,yes,Y,< 0 DM,18.0,critical account/ other credits existing (not at this bank),radio/television,2124.0,... < 100 DM,1 <= ... < 4 years,4.0,female : divorced/separated/married,none,4.0,real estate,24.0,none,rent,2,skilled employee / official,1,none,yes,< 0 DM,0.06366496,critical account/ other credits existing (not at this bank),radio/television,0.1031143391658413,... < 100 DM,1 <= ... < 4 years,1.0,female : divorced/separated/married,none,0.4,real estate,0.0892857142857143,none,rent,2,skilled employee / official,1,none,yes,N,< 0 DM,8.32921728,critical account/ other credits existing (not at this bank),radio/television,2124.0,... < 100 DM,1 <= ... < 4 years,4.0,female : divorced/separated/married,none,2.2,real estate,24.0,none,rent,2,skilled employee / official,1,none,yes,N,0.1291539669036865,Y,Y,Y
16,0,Y,< 0 DM,0.2058823529411764,critical account/ other credits existing (not at this bank),radio/television,0.1031143391658413,... < 100 DM,1 <= ... < 4 years,1.0,female : divorced/separated/married,none,1.0,real estate,0.0892857142857143,none,rent,2,skilled employee / official,1,none,yes,Y,< 0 DM,18.0,critical account/ other credits existing (not at this bank),radio/television,2124.0,... < 100 DM,1 <= ... < 4 years,4.0,female : divorced/separated/married,none,4.0,real estate,24.0,none,rent,2,skilled employee / official,1,none,yes,< 0 DM,0.2058823529411764,critical account/ other credits existing (not at this bank),radio/television,0.1031143391658413,100 <= ... < 500 DM,1 <= ... < 4 years,1.0,female : divorced/separated/married,none,1.0,real estate,0.0892857142857143,none,rent,2,skilled employee / official,1,none,yes,N,< 0 DM,18.0,critical account/ other credits existing (not at this bank),radio/television,2124.0,100 <= ... < 500 DM,1 <= ... < 4 years,4.0,female : divorced/separated/married,none,4.0,real estate,24.0,none,rent,2,skilled employee / official,1,none,yes,N,0.1329710483551025,Y,Y,Y
16,0,Y,< 0 DM,0.2058823529411764,critical account/ other credits existing (not at this bank),radio/television,0.1031143391658413,... < 100 DM,1 <= ... < 4 years,1.0,female : divorced/separated/married,none,1.0,real estate,0.0892857142857143,none,rent,2,skilled employee / official,1,none,yes,Y,< 0 DM,18.0,critical account/ other credits existing (not at this bank),radio/television,2124.0,... < 100 DM,1 <= ... < 4 years,4.0,female : divorced/separated/married,none,4.0,real estate,24.0,none,rent,2,skilled employee / official,1,none,yes,< 0 DM,0.2058823529411764,critical account/ other credits existing (not at this bank),radio/television,0.1031143391658413,... < 100 DM,1 <= ... < 4 years,1.0,female : divorced/separated/married,none,1.0,if not A121 : building society savings agreement/ life insurance,0.0892857142857143,none,rent,2,skilled employee / official,1,none,yes,N,< 0 DM,18.0,critical account/ other credits existing (not at this bank),radio/television,2124.0,... < 100 DM,1 <= ... < 4 years,4.0,female : divorced/separated/married,none,4.0,if not A121 : building society savings agreement/ life insurance,24.0,none,rent,2,skilled employee / official,1,none,yes,N,0.1310207843780517,Y,Y,Y
16,0,Y,< 0 DM,0.2058823529411764,critical account/ other credits existing (not at this bank),radio/television,0.1031143391658413,... < 100 DM,1 <= ... < 4 years,1.0,female : divorced/separated/married,none,1.0,real estate,0.0892857142857143,none,rent,2,skilled employee / official,1,none,yes,Y,< 0 DM,18.0,critical account/ other credits existing (not at this bank),radio/television,2124.0,... < 100 DM,1 <= ... < 4 years,4.0,female : divorced/separated/married,none,4.0,real estate,24.0,none,rent,2,skilled employee / official,1,none,yes,< 0 DM,0.2058823529411764,critical account/ other credits existing (not at this bank),radio/television,0.1031143391658413,unknown/ no savings account,1 <= ... < 4 years,1.0,female : divorced/separated/married,none,1.0,real estate,0.0892857142857143,none,rent,2,skilled employee / official,1,"yes, registered under the customers name ",yes,N,< 0 DM,18.0,critical account/ other credits existing (not at this bank),radio/television,2124.0,unknown/ no savings account,1 <= ... < 4 years,4.0,female : divorced/separated/married,none,4.0,real estate,24.0,none,rent,2,skilled employee / official,1,"yes, registered under the customers name ",yes,N,0.1284461021423339,Y,Y,Y
17,0,Y,0 <= ... < 200 DM,0.3823529411764705,critical account/ other credits existing (not at this bank),car (new),0.2200396170353252,... < 100 DM,unemployed,1.0,male : married/widowed,none,0.3333333333333333,"if not A121/A122 : car or other, not in attribute 6",0.1607142857142857,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,Y,0 <= ... < 200 DM,30.0,critical account/ other credits existing (not at this bank),car (new),4249.0,... < 100 DM,unemployed,4.0,male : married/widowed,none,2.0,"if not A121/A122 : car or other, not in attribute 6",28.0,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,0 <= ... < 200 DM,0.3823529411764705,critical account/ other credits existing (not at this bank),retraining,0.2200396170353252,... < 100 DM,unemployed,1.0,male : married/widowed,guarantor,0.3333333333333333,"if not A121/A122 : car or other, not in attribute 6",0.1607142857142857,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,N,0 <= ... < 200 DM,30.0,critical account/ other credits existing (not at this bank),retraining,4249.0,... < 100 DM,unemployed,4.0,male : married/widowed,guarantor,2.0,"if not A121/A122 : car or other, not in attribute 6",28.0,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,N,0.1278102397918701,Y,Y,Y
17,0,Y,0 <= ... < 200 DM,0.3823529411764705,critical account/ other credits existing (not at this bank),car (new),0.2200396170353252,... < 100 DM,unemployed,1.0,male : married/widowed,none,0.3333333333333333,"if not A121/A122 : car or other, not in attribute 6",0.1607142857142857,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,Y,0 <= ... < 200 DM,30.0,critical account/ other credits existing (not at this bank),car (new),4249.0,... < 100 DM,unemployed,4.0,male : married/widowed,none,2.0,"if not A121/A122 : car or other, not in attribute 6",28.0,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,no checking account,0.3823529411764705,critical account/ other credits existing (not at this bank),car (new),0.2200396170353252,... < 100 DM,unemployed,1.0,male : married/widowed,none,0.3333333333333333,"if not A121/A122 : car or other, not in attribute 6",0.1607142857142857,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,no,N,no checking account,30.0,critical account/ other credits existing (not at this bank),car (new),4249.0,... < 100 DM,unemployed,4.0,male : married/widowed,none,2.0,"if not A121/A122 : car or other, not in attribute 6",28.0,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,no,N,0.1286590099334716,Y,Y,Y
17,0,Y,0 <= ... < 200 DM,0.3823529411764705,critical account/ other credits existing (not at this bank),car (new),0.2200396170353252,... < 100 DM,unemployed,1.0,male : married/widowed,none,0.3333333333333333,"if not A121/A122 : car or other, not in attribute 6",0.1607142857142857,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,Y,0 <= ... < 200 DM,30.0,critical account/ other credits existing (not at this bank),car (new),4249.0,... < 100 DM,unemployed,4.0,male : married/widowed,none,2.0,"if not A121/A122 : car or other, not in attribute 6",28.0,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,0 <= ... < 200 DM,0.3823529411764705,critical account/ other credits existing (not at this bank),education,0.2200396170353252,... < 100 DM,unemployed,1.0,male : married/widowed,none,0.5,"if not A121/A122 : car or other, not in attribute 6",0.1607142857142857,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,N,0 <= ... < 200 DM,30.0,critical account/ other credits existing (not at this bank),education,4249.0,... < 100 DM,unemployed,4.0,male : married/widowed,none,2.5,"if not A121/A122 : car or other, not in attribute 6",28.0,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,N,0.1301279067993164,Y,Y,Y
17,0,Y,0 <= ... < 200 DM,0.3823529411764705,critical account/ other credits existing (not at this bank),car (new),0.2200396170353252,... < 100 DM,unemployed,1.0,male : married/widowed,none,0.3333333333333333,"if not A121/A122 : car or other, not in attribute 6",0.1607142857142857,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,Y,0 <= ... < 200 DM,30.0,critical account/ other credits existing (not at this bank),car (new),4249.0,... < 100 DM,unemployed,4.0,male : married/widowed,none,2.0,"if not A121/A122 : car or other, not in attribute 6",28.0,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,0 <= ... < 200 DM,0.25222239,critical account/ other credits existing (not at this bank),car (new),0.2200396170353252,... < 100 DM,unemployed,1.0,male : married/widowed,none,0.8,"if not A121/A122 : car or other, not in attribute 6",0.1607142857142857,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,N,0 <= ... < 200 DM,21.15112252,critical account/ other credits existing (not at this bank),car (new),4249.0,... < 100 DM,unemployed,4.0,male : married/widowed,none,3.4,"if not A121/A122 : car or other, not in attribute 6",28.0,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,N,0.1280899047851562,Y,Y,Y
17,0,Y,0 <= ... < 200 DM,0.3823529411764705,critical account/ other credits existing (not at this bank),car (new),0.2200396170353252,... < 100 DM,unemployed,1.0,male : married/widowed,none,0.3333333333333333,"if not A121/A122 : car or other, not in attribute 6",0.1607142857142857,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,Y,0 <= ... < 200 DM,30.0,critical account/ other credits existing (not at this bank),car (new),4249.0,... < 100 DM,unemployed,4.0,male : married/widowed,none,2.0,"if not A121/A122 : car or other, not in attribute 6",28.0,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,0 <= ... < 200 DM,0.3823529411764705,critical account/ other credits existing (not at this bank),domestic appliances,0.2200396170353252,... < 100 DM,4 <= ... < 7 years,1.0,male : married/widowed,none,0.3333333333333333,"if not A121/A122 : car or other, not in attribute 6",0.1607142857142857,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,N,0 <= ... < 200 DM,30.0,critical account/ other credits existing (not at this bank),domestic appliances,4249.0,... < 100 DM,4 <= ... < 7 years,4.0,male : married/widowed,none,2.0,"if not A121/A122 : car or other, not in attribute 6",28.0,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,N,0.1351470947265625,Y,Y,Y
