,Unnamed: 0,scaled_input_default,scaled_input_account_check_status,scaled_input_duration_in_month,scaled_input_credit_history,scaled_input_purpose,scaled_input_credit_amount,scaled_input_savings,scaled_input_present_emp_since,scaled_input_installment_as_income_perc,scaled_input_personal_status_sex,scaled_input_other_debtors,scaled_input_present_res_since,scaled_input_property,scaled_input_age,scaled_input_other_installment_plans,scaled_input_housing,scaled_input_credits_this_bank,scaled_input_job,scaled_input_people_under_maintenance,scaled_input_telephone,scaled_input_foreign_worker,origin_input_default,origin_input_account_check_status,origin_input_duration_in_month,origin_input_credit_history,origin_input_purpose,origin_input_credit_amount,origin_input_savings,origin_input_present_emp_since,origin_input_installment_as_income_perc,origin_input_personal_status_sex,origin_input_other_debtors,origin_input_present_res_since,origin_input_property,origin_input_age,origin_input_other_installment_plans,origin_input_housing,origin_input_credits_this_bank,origin_input_job,origin_input_people_under_maintenance,origin_input_telephone,origin_input_foreign_worker,scaled_cf_account_check_status,scaled_cf_duration_in_month,scaled_cf_credit_history,scaled_cf_purpose,scaled_cf_credit_amount,scaled_cf_savings,scaled_cf_present_emp_since,scaled_cf_installment_as_income_perc,scaled_cf_personal_status_sex,scaled_cf_other_debtors,scaled_cf_present_res_since,scaled_cf_property,scaled_cf_age,scaled_cf_other_installment_plans,scaled_cf_housing,scaled_cf_credits_this_bank,scaled_cf_job,scaled_cf_people_under_maintenance,scaled_cf_telephone,scaled_cf_foreign_worker,scaled_cf_default,origin_cf_account_check_status,origin_cf_duration_in_month,origin_cf_credit_history,origin_cf_purpose,origin_cf_credit_amount,origin_cf_savings,origin_cf_present_emp_since,origin_cf_installment_as_income_perc,origin_cf_personal_status_sex,origin_cf_other_debtors,origin_cf_present_res_since,origin_cf_property,origin_cf_age,origin_cf_other_installment_plans,origin_cf_housing,origin_cf_credits_this_bank,origin_cf_job,origin_cf_people_under_maintenance,origin_cf_telephone,origin_cf_foreign_worker,origin_cf_default,running_time,Found,ground_truth,prediction
13,0,Y,0 <= ... < 200 DM,0.4705882352941176,existing credits paid back duly till now,car (new),0.7740728513260702,... < 100 DM,.. >= 7 years,1.0,male : single,none,0.3333333333333333,unknown / no property,0.6785714285714286,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,Y,0 <= ... < 200 DM,36.0,existing credits paid back duly till now,car (new),14318.0,... < 100 DM,.. >= 7 years,4.0,male : single,none,2.0,unknown / no property,57.0,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,0 <= ... < 200 DM,0.4705882352941176,existing credits paid back duly till now,car (used),0.7740728513260702,... < 100 DM,.. >= 7 years,1.0,male : single,none,0.3333333333333333,unknown / no property,0.6785714285714286,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,N,0 <= ... < 200 DM,36.0,existing credits paid back duly till now,car (used),14318.0,... < 100 DM,.. >= 7 years,4.0,male : single,none,2.0,unknown / no property,57.0,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,N,0.1570689678192138,Y,Y,Y
13,0,Y,0 <= ... < 200 DM,0.4705882352941176,existing credits paid back duly till now,car (new),0.7740728513260702,... < 100 DM,.. >= 7 years,1.0,male : single,none,0.3333333333333333,unknown / no property,0.6785714285714286,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,Y,0 <= ... < 200 DM,36.0,existing credits paid back duly till now,car (new),14318.0,... < 100 DM,.. >= 7 years,4.0,male : single,none,2.0,unknown / no property,57.0,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,0 <= ... < 200 DM,0.4705882352941176,existing credits paid back duly till now,car (used),0.7740728513260702,... < 100 DM,.. >= 7 years,1.0,male : single,none,0.3333333333333333,real estate,0.6785714285714286,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,N,0 <= ... < 200 DM,36.0,existing credits paid back duly till now,car (used),14318.0,... < 100 DM,.. >= 7 years,4.0,male : single,none,2.0,real estate,57.0,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,N,0.1588280200958252,Y,Y,Y
13,0,Y,0 <= ... < 200 DM,0.4705882352941176,existing credits paid back duly till now,car (new),0.7740728513260702,... < 100 DM,.. >= 7 years,1.0,male : single,none,0.3333333333333333,unknown / no property,0.6785714285714286,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,Y,0 <= ... < 200 DM,36.0,existing credits paid back duly till now,car (new),14318.0,... < 100 DM,.. >= 7 years,4.0,male : single,none,2.0,unknown / no property,57.0,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,0 <= ... < 200 DM,0.4705882352941176,existing credits paid back duly till now,retraining,0.7740728513260702,... < 100 DM,.. >= 7 years,1.0,male : single,none,0.3333333333333333,unknown / no property,0.6785714285714286,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,N,0 <= ... < 200 DM,36.0,existing credits paid back duly till now,retraining,14318.0,... < 100 DM,.. >= 7 years,4.0,male : single,none,2.0,unknown / no property,57.0,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name ",yes,N,0.1553893089294433,Y,Y,Y
14,0,N,< 0 DM,0.0735294117647058,critical account/ other credits existing (not at this bank),education,0.057114559260482,100 <= ... < 500 DM,.. >= 7 years,0.6666666666666667,male : single,guarantor,1.0,real estate,0.5178571428571428,none,own,2,skilled employee / official,2,none,no,N,< 0 DM,9.0,critical account/ other credits existing (not at this bank),education,1288.0,100 <= ... < 500 DM,.. >= 7 years,3.0,male : single,guarantor,4.0,real estate,47.99999999999999,none,own,2,skilled employee / official,2,none,no,< 0 DM,0.56467601,existing credits paid back duly till now,education,0.20576873,100 <= ... < 500 DM,.. >= 7 years,0.6666666666666667,male : single,co-applicant,1.0,"if not A121/A122 : car or other, not in attribute 6",0.5178571428571428,none,rent,2,skilled employee / official,2,none,no,Y,< 0 DM,42.397968680000005,existing credits paid back duly till now,education,3989.64089902,100 <= ... < 500 DM,.. >= 7 years,3.0,male : single,co-applicant,4.0,"if not A121/A122 : car or other, not in attribute 6",47.99999999999999,none,rent,2,skilled employee / official,2,none,no,Y,0.3622689247131347,Y,N,N
14,0,N,< 0 DM,0.0735294117647058,critical account/ other credits existing (not at this bank),education,0.057114559260482,100 <= ... < 500 DM,.. >= 7 years,0.6666666666666667,male : single,guarantor,1.0,real estate,0.5178571428571428,none,own,2,skilled employee / official,2,none,no,N,< 0 DM,9.0,critical account/ other credits existing (not at this bank),education,1288.0,100 <= ... < 500 DM,.. >= 7 years,3.0,male : single,guarantor,4.0,real estate,47.99999999999999,none,own,2,skilled employee / official,2,none,no,< 0 DM,0.0735294117647058,no credits taken/ all credits paid back duly,education,0.057114559260482,100 <= ... < 500 DM,1 <= ... < 4 years,0.6666666666666667,male : divorced/separated,guarantor,1.0,real estate,0.14738744,none,for free,2,skilled employee / official,1,none,no,Y,< 0 DM,9.0,no credits taken/ all credits paid back duly,education,1288.0,100 <= ... < 500 DM,1 <= ... < 4 years,3.0,male : divorced/separated,guarantor,4.0,real estate,27.25369664,none,for free,2,skilled employee / official,1,none,no,Y,0.2958159446716308,Y,N,N
14,0,N,< 0 DM,0.0735294117647058,critical account/ other credits existing (not at this bank),education,0.057114559260482,100 <= ... < 500 DM,.. >= 7 years,0.6666666666666667,male : single,guarantor,1.0,real estate,0.5178571428571428,none,own,2,skilled employee / official,2,none,no,N,< 0 DM,9.0,critical account/ other credits existing (not at this bank),education,1288.0,100 <= ... < 500 DM,.. >= 7 years,3.0,male : single,guarantor,4.0,real estate,47.99999999999999,none,own,2,skilled employee / official,2,none,no,< 0 DM,0.92216875,no credits taken/ all credits paid back duly,education,0.057114559260482,100 <= ... < 500 DM,.. >= 7 years,0.6666666666666667,male : divorced/separated,guarantor,1.0,real estate,0.24676563,none,own,2,skilled employee / official,2,none,no,Y,< 0 DM,66.707475,no credits taken/ all credits paid back duly,education,1288.0,100 <= ... < 500 DM,.. >= 7 years,3.0,male : divorced/separated,guarantor,4.0,real estate,32.81887528,none,own,2,skilled employee / official,2,none,no,Y,0.3002786636352539,Y,N,N
14,0,N,< 0 DM,0.0735294117647058,critical account/ other credits existing (not at this bank),education,0.057114559260482,100 <= ... < 500 DM,.. >= 7 years,0.6666666666666667,male : single,guarantor,1.0,real estate,0.5178571428571428,none,own,2,skilled employee / official,2,none,no,N,< 0 DM,9.0,critical account/ other credits existing (not at this bank),education,1288.0,100 <= ... < 500 DM,.. >= 7 years,3.0,male : single,guarantor,4.0,real estate,47.99999999999999,none,own,2,skilled employee / official,2,none,no,< 0 DM,0.0735294117647058,critical account/ other credits existing (not at this bank),education,0.057114559260482,100 <= ... < 500 DM,.. >= 7 years,1.1,male : single,guarantor,1.0,real estate,0.5178571428571428,bank,rent,2,skilled employee / official,2,none,yes,Y,< 0 DM,9.0,critical account/ other credits existing (not at this bank),education,1288.0,100 <= ... < 500 DM,.. >= 7 years,4.300000000000001,male : single,guarantor,4.0,real estate,47.99999999999999,bank,rent,2,skilled employee / official,2,none,yes,Y,0.2751569747924804,Y,N,N
14,0,N,< 0 DM,0.0735294117647058,critical account/ other credits existing (not at this bank),education,0.057114559260482,100 <= ... < 500 DM,.. >= 7 years,0.6666666666666667,male : single,guarantor,1.0,real estate,0.5178571428571428,none,own,2,skilled employee / official,2,none,no,N,< 0 DM,9.0,critical account/ other credits existing (not at this bank),education,1288.0,100 <= ... < 500 DM,.. >= 7 years,3.0,male : single,guarantor,4.0,real estate,47.99999999999999,none,own,2,skilled employee / official,2,none,no,< 0 DM,0.0735294117647058,critical account/ other credits existing (not at this bank),education,0.831025495,100 <= ... < 500 DM,.. >= 7 years,1.1,male : single,guarantor,0.2,unknown / no property,0.998056,none,rent,2,skilled employee / official,2,none,no,Y,< 0 DM,9.0,critical account/ other credits existing (not at this bank),education,15353.05734613,100 <= ... < 500 DM,.. >= 7 years,4.300000000000001,male : single,guarantor,1.6,unknown / no property,74.891136,none,rent,2,skilled employee / official,2,none,no,Y,0.4664649963378906,Y,N,N
15,0,N,no checking account,0.2941176470588235,existing credits paid back duly till now,car (new),0.0701551667216903,.. >= 1000 DM ,4 <= ... < 7 years,1.0,female : divorced/separated/married,none,0.6666666666666667,"if not A121/A122 : car or other, not in attribute 6",0.2678571428571428,none,own,1,skilled employee / official,2,"yes, registered under the customers name ",yes,N,no checking account,24.0,existing credits paid back duly till now,car (new),1525.0,.. >= 1000 DM ,4 <= ... < 7 years,4.0,female : divorced/separated/married,none,3.0,"if not A121/A122 : car or other, not in attribute 6",34.0,none,own,1,skilled employee / official,2,"yes, registered under the customers name ",yes,no checking account,0.2941176470588235,existing credits paid back duly till now,car (new),0.651036334,.. >= 1000 DM ,4 <= ... < 7 years,1.0,male : divorced/separated,none,0.6666666666666667,"if not A121/A122 : car or other, not in attribute 6",0.31390756,stores,own,1,skilled employee / official,2,"yes, registered under the customers name ",yes,Y,no checking account,24.0,existing credits paid back duly till now,car (new),12081.934334116002,.. >= 1000 DM ,4 <= ... < 7 years,4.0,male : divorced/separated,none,3.0,"if not A121/A122 : car or other, not in attribute 6",36.57882336,stores,own,1,skilled employee / official,2,"yes, registered under the customers name ",yes,Y,0.3018920421600342,Y,N,N
15,0,N,no checking account,0.2941176470588235,existing credits paid back duly till now,car (new),0.0701551667216903,.. >= 1000 DM ,4 <= ... < 7 years,1.0,female : divorced/separated/married,none,0.6666666666666667,"if not A121/A122 : car or other, not in attribute 6",0.2678571428571428,none,own,1,skilled employee / official,2,"yes, registered under the customers name ",yes,N,no checking account,24.0,existing credits paid back duly till now,car (new),1525.0,.. >= 1000 DM ,4 <= ... < 7 years,4.0,female : divorced/separated/married,none,3.0,"if not A121/A122 : car or other, not in attribute 6",34.0,none,own,1,skilled employee / official,2,"yes, registered under the customers name ",yes,< 0 DM,0.2941176470588235,no credits taken/ all credits paid back duly,car (new),0.0701551667216903,.. >= 1000 DM ,4 <= ... < 7 years,1.0,female : divorced/separated/married,none,0.6666666666666667,"if not A121/A122 : car or other, not in attribute 6",0.2678571428571428,none,own,1,skilled employee / official,2,"yes, registered under the customers name ",yes,Y,< 0 DM,24.0,no credits taken/ all credits paid back duly,car (new),1525.0,.. >= 1000 DM ,4 <= ... < 7 years,4.0,female : divorced/separated/married,none,3.0,"if not A121/A122 : car or other, not in attribute 6",34.0,none,own,1,skilled employee / official,2,"yes, registered under the customers name ",yes,Y,0.1891567707061767,Y,N,N
15,0,N,no checking account,0.2941176470588235,existing credits paid back duly till now,car (new),0.0701551667216903,.. >= 1000 DM ,4 <= ... < 7 years,1.0,female : divorced/separated/married,none,0.6666666666666667,"if not A121/A122 : car or other, not in attribute 6",0.2678571428571428,none,own,1,skilled employee / official,2,"yes, registered under the customers name ",yes,N,no checking account,24.0,existing credits paid back duly till now,car (new),1525.0,.. >= 1000 DM ,4 <= ... < 7 years,4.0,female : divorced/separated/married,none,3.0,"if not A121/A122 : car or other, not in attribute 6",34.0,none,own,1,skilled employee / official,2,"yes, registered under the customers name ",yes,>= 200 DM / salary assignments for at least 1 year,0.2941176470588235,all credits at this bank paid back duly,car (new),0.0701551667216903,.. >= 1000 DM ,4 <= ... < 7 years,1.0,female : divorced/separated/married,none,0.6666666666666667,"if not A121/A122 : car or other, not in attribute 6",0.2678571428571428,none,own,1,unemployed/ unskilled - non-resident,2,"yes, registered under the customers name ",yes,Y,>= 200 DM / salary assignments for at least 1 year,24.0,all credits at this bank paid back duly,car (new),1525.0,.. >= 1000 DM ,4 <= ... < 7 years,4.0,female : divorced/separated/married,none,3.0,"if not A121/A122 : car or other, not in attribute 6",34.0,none,own,1,unemployed/ unskilled - non-resident,2,"yes, registered under the customers name ",yes,Y,0.1853480339050293,Y,N,N
15,0,N,no checking account,0.2941176470588235,existing credits paid back duly till now,car (new),0.0701551667216903,.. >= 1000 DM ,4 <= ... < 7 years,1.0,female : divorced/separated/married,none,0.6666666666666667,"if not A121/A122 : car or other, not in attribute 6",0.2678571428571428,none,own,1,skilled employee / official,2,"yes, registered under the customers name ",yes,N,no checking account,24.0,existing credits paid back duly till now,car (new),1525.0,.. >= 1000 DM ,4 <= ... < 7 years,4.0,female : divorced/separated/married,none,3.0,"if not A121/A122 : car or other, not in attribute 6",34.0,none,own,1,skilled employee / official,2,"yes, registered under the customers name ",yes,no checking account,0.2941176470588235,existing credits paid back duly till now,car (new),0.0701551667216903,.. >= 1000 DM ,4 <= ... < 7 years,1.0,male : divorced/separated,none,0.6666666666666667,"if not A121/A122 : car or other, not in attribute 6",0.2678571428571428,stores,rent,1,skilled employee / official,2,"yes, registered under the customers name ",yes,Y,no checking account,24.0,existing credits paid back duly till now,car (new),1525.0,.. >= 1000 DM ,4 <= ... < 7 years,4.0,male : divorced/separated,none,3.0,"if not A121/A122 : car or other, not in attribute 6",34.0,stores,rent,1,skilled employee / official,2,"yes, registered under the customers name ",yes,Y,0.1871192455291748,Y,N,N
15,0,N,no checking account,0.2941176470588235,existing credits paid back duly till now,car (new),0.0701551667216903,.. >= 1000 DM ,4 <= ... < 7 years,1.0,female : divorced/separated/married,none,0.6666666666666667,"if not A121/A122 : car or other, not in attribute 6",0.2678571428571428,none,own,1,skilled employee / official,2,"yes, registered under the customers name ",yes,N,no checking account,24.0,existing credits paid back duly till now,car (new),1525.0,.. >= 1000 DM ,4 <= ... < 7 years,4.0,female : divorced/separated/married,none,3.0,"if not A121/A122 : car or other, not in attribute 6",34.0,none,own,1,skilled employee / official,2,"yes, registered under the customers name ",yes,< 0 DM,0.2941176470588235,existing credits paid back duly till now,car (new),0.52605879,.. >= 1000 DM ,4 <= ... < 7 years,1.0,female : divorced/separated/married,none,0.6,"if not A121/A122 : car or other, not in attribute 6",0.2678571428571428,none,own,1,skilled employee / official,2,"yes, registered under the customers name ",yes,Y,< 0 DM,24.0,existing credits paid back duly till now,car (new),9810.59244946,.. >= 1000 DM ,4 <= ... < 7 years,4.0,female : divorced/separated/married,none,2.8000000000000003,"if not A121/A122 : car or other, not in attribute 6",34.0,none,own,1,skilled employee / official,2,"yes, registered under the customers name ",yes,Y,0.1852788925170898,Y,N,N
16,0,Y,< 0 DM,0.2058823529411764,critical account/ other credits existing (not at this bank),radio/television,0.1031143391658413,... < 100 DM,1 <= ... < 4 years,1.0,female : divorced/separated/married,none,1.0,real estate,0.0892857142857143,none,rent,2,skilled employee / official,1,none,yes,Y,< 0 DM,18.0,critical account/ other credits existing (not at this bank),radio/television,2124.0,... < 100 DM,1 <= ... < 4 years,4.0,female : divorced/separated/married,none,4.0,real estate,24.0,none,rent,2,skilled employee / official,1,none,yes,>= 200 DM / salary assignments for at least 1 year,0.2058823529411764,critical account/ other credits existing (not at this bank),radio/television,0.1031143391658413,... < 100 DM,1 <= ... < 4 years,1.0,female : divorced/separated/married,none,1.0,real estate,0.0892857142857143,none,rent,2,skilled employee / official,1,none,yes,N,>= 200 DM / salary assignments for at least 1 year,18.0,critical account/ other credits existing (not at this bank),radio/television,2124.0,... < 100 DM,1 <= ... < 4 years,4.0,female : divorced/separated/married,none,4.0,real estate,24.0,none,rent,2,skilled employee / official,1,none,yes,N,0.1590111255645752,Y,Y,Y
16,0,Y,< 0 DM,0.2058823529411764,critical account/ other credits existing (not at this bank),radio/television,0.1031143391658413,... < 100 DM,1 <= ... < 4 years,1.0,female : divorced/separated/married,none,1.0,real estate,0.0892857142857143,none,rent,2,skilled employee / official,1,none,yes,Y,< 0 DM,18.0,critical account/ other credits existing (not at this bank),radio/television,2124.0,... < 100 DM,1 <= ... < 4 years,4.0,female : divorced/separated/married,none,4.0,real estate,24.0,none,rent,2,skilled employee / official,1,none,yes,< 0 DM,0.2058823529411764,critical account/ other credits existing (not at this bank),furniture/equipment,0.1031143391658413,... < 100 DM,1 <= ... < 4 years,1.0,male : single,none,1.0,real estate,0.0892857142857143,none,rent,2,skilled employee / official,1,none,yes,N,< 0 DM,18.0,critical account/ other credits existing (not at this bank),furniture/equipment,2124.0,... < 100 DM,1 <= ... < 4 years,4.0,male : single,none,4.0,real estate,24.0,none,rent,2,skilled employee / official,1,none,yes,N,0.1578261852264404,Y,Y,Y
16,0,Y,< 0 DM,0.2058823529411764,critical account/ other credits existing (not at this bank),radio/television,0.1031143391658413,... < 100 DM,1 <= ... < 4 years,1.0,female : divorced/separated/married,none,1.0,real estate,0.0892857142857143,none,rent,2,skilled employee / official,1,none,yes,Y,< 0 DM,18.0,critical account/ other credits existing (not at this bank),radio/television,2124.0,... < 100 DM,1 <= ... < 4 years,4.0,female : divorced/separated/married,none,4.0,real estate,24.0,none,rent,2,skilled employee / official,1,none,yes,no checking account,0.2058823529411764,critical account/ other credits existing (not at this bank),radio/television,0.1031143391658413,... < 100 DM,1 <= ... < 4 years,1.0,female : divorced/separated/married,none,1.0,real estate,0.0892857142857143,none,rent,2,skilled employee / official,1,none,yes,N,no checking account,18.0,critical account/ other credits existing (not at this bank),radio/television,2124.0,... < 100 DM,1 <= ... < 4 years,4.0,female : divorced/separated/married,none,4.0,real estate,24.0,none,rent,2,skilled employee / official,1,none,yes,N,0.1592071056365966,Y,Y,Y
16,0,Y,< 0 DM,0.2058823529411764,critical account/ other credits existing (not at this bank),radio/television,0.1031143391658413,... < 100 DM,1 <= ... < 4 years,1.0,female : divorced/separated/married,none,1.0,real estate,0.0892857142857143,none,rent,2,skilled employee / official,1,none,yes,Y,< 0 DM,18.0,critical account/ other credits existing (not at this bank),radio/television,2124.0,... < 100 DM,1 <= ... < 4 years,4.0,female : divorced/separated/married,none,4.0,real estate,24.0,none,rent,2,skilled employee / official,1,none,yes,no checking account,0.2058823529411764,critical account/ other credits existing (not at this bank),radio/television,0.1031143391658413,... < 100 DM,1 <= ... < 4 years,1.0,female : divorced/separated/married,co-applicant,1.0,real estate,0.0892857142857143,none,rent,2,skilled employee / official,1,none,yes,N,no checking account,18.0,critical account/ other credits existing (not at this bank),radio/television,2124.0,... < 100 DM,1 <= ... < 4 years,4.0,female : divorced/separated/married,co-applicant,4.0,real estate,24.0,none,rent,2,skilled employee / official,1,none,yes,N,0.1607260704040527,Y,Y,Y
16,0,Y,< 0 DM,0.2058823529411764,critical account/ other credits existing (not at this bank),radio/television,0.1031143391658413,... < 100 DM,1 <= ... < 4 years,1.0,female : divorced/separated/married,none,1.0,real estate,0.0892857142857143,none,rent,2,skilled employee / official,1,none,yes,Y,< 0 DM,18.0,critical account/ other credits existing (not at this bank),radio/television,2124.0,... < 100 DM,1 <= ... < 4 years,4.0,female : divorced/separated/married,none,4.0,real estate,24.0,none,rent,2,skilled employee / official,1,none,yes,< 0 DM,0.2058823529411764,critical account/ other credits existing (not at this bank),radio/television,0.1031143391658413,... < 100 DM,1 <= ... < 4 years,1.0,male : single,none,1.0,real estate,0.0892857142857143,none,rent,2,skilled employee / official,1,none,yes,N,< 0 DM,18.0,critical account/ other credits existing (not at this bank),radio/television,2124.0,... < 100 DM,1 <= ... < 4 years,4.0,male : single,none,4.0,real estate,24.0,none,rent,2,skilled employee / official,1,none,yes,N,0.1562409400939941,Y,Y,Y
17,0,Y,0 <= ... < 200 DM,0.3823529411764705,critical account/ other credits existing (not at this bank),car (new),0.2200396170353252,... < 100 DM,unemployed,1.0,male : married/widowed,none,0.3333333333333333,"if not A121/A122 : car or other, not in attribute 6",0.1607142857142857,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,Y,0 <= ... < 200 DM,30.0,critical account/ other credits existing (not at this bank),car (new),4249.0,... < 100 DM,unemployed,4.0,male : married/widowed,none,2.0,"if not A121/A122 : car or other, not in attribute 6",28.0,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,0 <= ... < 200 DM,0.3823529411764705,critical account/ other credits existing (not at this bank),repairs,0.2200396170353252,... < 100 DM,unemployed,1.0,male : married/widowed,none,0.3333333333333333,"if not A121/A122 : car or other, not in attribute 6",0.1607142857142857,none,own,3,management/ self-employed/ highly qualified employee/ officer,1,none,yes,N,0 <= ... < 200 DM,30.0,critical account/ other credits existing (not at this bank),repairs,4249.0,... < 100 DM,unemployed,4.0,male : married/widowed,none,2.0,"if not A121/A122 : car or other, not in attribute 6",28.0,none,own,3,management/ self-employed/ highly qualified employee/ officer,1,none,yes,N,0.1607186794281005,Y,Y,Y
17,0,Y,0 <= ... < 200 DM,0.3823529411764705,critical account/ other credits existing (not at this bank),car (new),0.2200396170353252,... < 100 DM,unemployed,1.0,male : married/widowed,none,0.3333333333333333,"if not A121/A122 : car or other, not in attribute 6",0.1607142857142857,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,Y,0 <= ... < 200 DM,30.0,critical account/ other credits existing (not at this bank),car (new),4249.0,... < 100 DM,unemployed,4.0,male : married/widowed,none,2.0,"if not A121/A122 : car or other, not in attribute 6",28.0,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,0 <= ... < 200 DM,0.3823529411764705,critical account/ other credits existing (not at this bank),car (new),0.2200396170353252,... < 100 DM,4 <= ... < 7 years,1.0,male : married/widowed,none,0.3333333333333333,"if not A121/A122 : car or other, not in attribute 6",0.1607142857142857,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,N,0 <= ... < 200 DM,30.0,critical account/ other credits existing (not at this bank),car (new),4249.0,... < 100 DM,4 <= ... < 7 years,4.0,male : married/widowed,none,2.0,"if not A121/A122 : car or other, not in attribute 6",28.0,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,N,0.1580152511596679,Y,Y,Y
17,0,Y,0 <= ... < 200 DM,0.3823529411764705,critical account/ other credits existing (not at this bank),car (new),0.2200396170353252,... < 100 DM,unemployed,1.0,male : married/widowed,none,0.3333333333333333,"if not A121/A122 : car or other, not in attribute 6",0.1607142857142857,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,Y,0 <= ... < 200 DM,30.0,critical account/ other credits existing (not at this bank),car (new),4249.0,... < 100 DM,unemployed,4.0,male : married/widowed,none,2.0,"if not A121/A122 : car or other, not in attribute 6",28.0,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,0 <= ... < 200 DM,0.3823529411764705,critical account/ other credits existing (not at this bank),repairs,0.2200396170353252,... < 100 DM,unemployed,1.0,male : married/widowed,none,0.3333333333333333,"if not A121/A122 : car or other, not in attribute 6",0.1607142857142857,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,N,0 <= ... < 200 DM,30.0,critical account/ other credits existing (not at this bank),repairs,4249.0,... < 100 DM,unemployed,4.0,male : married/widowed,none,2.0,"if not A121/A122 : car or other, not in attribute 6",28.0,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,N,0.165644884109497,Y,Y,Y
17,0,Y,0 <= ... < 200 DM,0.3823529411764705,critical account/ other credits existing (not at this bank),car (new),0.2200396170353252,... < 100 DM,unemployed,1.0,male : married/widowed,none,0.3333333333333333,"if not A121/A122 : car or other, not in attribute 6",0.1607142857142857,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,Y,0 <= ... < 200 DM,30.0,critical account/ other credits existing (not at this bank),car (new),4249.0,... < 100 DM,unemployed,4.0,male : married/widowed,none,2.0,"if not A121/A122 : car or other, not in attribute 6",28.0,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,0 <= ... < 200 DM,0.3823529411764705,critical account/ other credits existing (not at this bank),car (new),0.2200396170353252,... < 100 DM,unemployed,0.2,male : married/widowed,none,0.3333333333333333,"if not A121/A122 : car or other, not in attribute 6",0.1607142857142857,none,own,2,management/ self-employed/ highly qualified employee/ officer,2,none,yes,N,0 <= ... < 200 DM,30.0,critical account/ other credits existing (not at this bank),car (new),4249.0,... < 100 DM,unemployed,1.6,male : married/widowed,none,2.0,"if not A121/A122 : car or other, not in attribute 6",28.0,none,own,2,management/ self-employed/ highly qualified employee/ officer,2,none,yes,N,0.1588411331176757,Y,Y,Y
17,0,Y,0 <= ... < 200 DM,0.3823529411764705,critical account/ other credits existing (not at this bank),car (new),0.2200396170353252,... < 100 DM,unemployed,1.0,male : married/widowed,none,0.3333333333333333,"if not A121/A122 : car or other, not in attribute 6",0.1607142857142857,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,Y,0 <= ... < 200 DM,30.0,critical account/ other credits existing (not at this bank),car (new),4249.0,... < 100 DM,unemployed,4.0,male : married/widowed,none,2.0,"if not A121/A122 : car or other, not in attribute 6",28.0,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,0 <= ... < 200 DM,0.3823529411764705,critical account/ other credits existing (not at this bank),car (new),0.2200396170353252,... < 100 DM,unemployed,0.3,male : married/widowed,none,0.3333333333333333,"if not A121/A122 : car or other, not in attribute 6",0.1607142857142857,none,for free,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,N,0 <= ... < 200 DM,30.0,critical account/ other credits existing (not at this bank),car (new),4249.0,... < 100 DM,unemployed,1.9,male : married/widowed,none,2.0,"if not A121/A122 : car or other, not in attribute 6",28.0,none,for free,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,N,0.1566028594970703,Y,Y,Y
